Date,Open,High,Low,Close,Volume,symbol
2011-01-24,0.0002,0.0002,0.0002,0.0002,8207305.0,pgpm
2011-01-25,0.0002,0.0002,0.0002,0.0002,1287.0,pgpm
2011-01-26,0.0002,0.0003,0.0002,0.0003,102125.0,pgpm
2011-01-27,0.0002,0.0002,0.0002,0.0002,7813.0,pgpm
2011-01-28,0.0002,0.0002,0.0002,0.0002,0.0,pgpm
2011-01-31,0.0003,0.0003,0.0002,0.0002,157278.0,pgpm
2011-02-01,0.0003,0.0003,0.0003,0.0003,30000.0,pgpm
2011-02-02,0.0003,0.0003,0.0003,0.0003,60000.0,pgpm
2011-02-03,0.0003,0.0003,0.0002,0.0003,4052500.0,pgpm
2011-02-04,0.0002,0.0003,0.0002,0.0003,10918344.0,pgpm
2011-02-07,0.0002,0.0003,0.0002,0.0003,0.0,pgpm
2011-02-08,0.0002,0.0003,0.0002,0.0003,4187500.0,pgpm
2011-02-09,0.0003,0.0003,0.0002,0.0002,3199338.0,pgpm
2011-02-10,0.0002,0.0002,0.0002,0.0002,1002500.0,pgpm
2011-02-11,0.0003,0.0003,0.0003,0.0003,30000.0,pgpm
2011-02-14,0.0003,0.0003,0.0003,0.0003,0.0,pgpm
2011-02-15,0.0003,0.0003,0.0003,0.0003,130000.0,pgpm
2011-02-16,0.0002,0.0002,0.0002,0.0002,12625602.0,pgpm
2011-02-17,0.0003,0.0003,0.0003,0.0003,30000.0,pgpm
2011-02-18,0.0002,0.0002,0.0002,0.0002,100000.0,pgpm
2011-02-21,0.0002,0.0002,0.0002,0.0002,0.0,pgpm
2011-02-22,0.0003,0.0003,0.0003,0.0003,30000.0,pgpm
2011-02-23,0.0002,0.0003,0.0002,0.0003,80000.0,pgpm
2011-02-24,0.0003,0.0008,0.0003,0.0006,152730560.0,pgpm
2011-02-25,0.0006,0.0006,0.0003,0.0005,32600736.0,pgpm
2011-02-28,0.0005,0.0005,0.0004,0.0005,16831728.0,pgpm
2011-03-01,0.0005,0.0005,0.0003,0.0005,15414090.0,pgpm
2011-03-02,0.0005,0.0005,0.0004,0.0005,500000.0,pgpm
2011-03-03,0.0005,0.0005,0.0005,0.0005,150000.0,pgpm
2011-03-04,0.0003,0.0004,0.0003,0.0004,5451910.0,pgpm
2011-03-07,0.0003,0.0004,0.0002,0.0004,7510211.0,pgpm
2011-03-08,0.0003,0.0004,0.0003,0.0004,491666.0,pgpm
