Date,Open,High,Low,Close,Volume,symbol
2013-07-23,14000.0,14900.0,13800.0,14900.0,0.0,xtrn
2013-07-24,14800.0,14800.0,12000.0,12000.0,1.0,xtrn
2013-07-25,14000.0,14000.0,10700.0,12000.0,0.0,xtrn
2013-07-26,12000.0,12000.0,9040.0,10800.0,15.0,xtrn
2013-07-29,10800.0,10800.0,10000.0,10140.0,1.0,xtrn
2013-07-30,10400.0,11000.0,10200.0,11000.0,0.0,xtrn
2013-07-31,11000.0,11000.0,10140.0,10900.0,0.0,xtrn
2013-08-01,10900.0,11300.0,10200.0,11300.0,1.0,xtrn
2013-08-02,11400.0,11400.0,10620.0,11300.0,3.0,xtrn
2013-08-05,11900.0,11940.0,10900.0,11940.0,2.0,xtrn
2013-08-06,11940.0,11960.0,11200.0,11600.0,3.0,xtrn
2013-08-07,11980.0,11980.0,10000.0,10600.0,1.0,xtrn
2013-08-08,10600.0,11900.0,10200.0,11900.0,6.0,xtrn
2013-08-09,12400.0,12800.0,11000.0,11000.0,1.0,xtrn
2013-08-12,12000.0,12000.0,10900.0,12000.0,2.0,xtrn
2013-08-13,12400.0,12400.0,11200.0,11600.0,0.0,xtrn
2013-08-14,11600.0,11600.0,10000.0,10780.0,3.0,xtrn
2013-08-15,10100.0,10740.0,9600.0,9900.0,1.0,xtrn
2013-08-16,10000.0,10400.0,9940.0,10200.0,0.0,xtrn
2013-08-19,10200.0,10200.0,9940.0,10000.0,0.0,xtrn
2013-08-20,10000.0,10000.0,9800.0,9800.0,0.0,xtrn
2013-08-21,9880.0,9880.0,9500.0,9600.0,0.0,xtrn
2013-08-22,9600.0,9600.0,8620.0,9600.0,0.0,xtrn
2013-08-23,9580.0,9600.0,8000.0,9500.0,3.0,xtrn
2013-08-26,9500.0,10200.0,8160.0,9000.0,0.0,xtrn
2013-08-27,9400.0,9400.0,8160.0,8160.0,0.0,xtrn
2013-08-28,8980.0,9000.0,8040.0,9000.0,0.0,xtrn
2013-08-29,9000.0,9020.0,8800.0,8900.0,1.0,xtrn
2013-08-30,9000.0,9000.0,8040.0,9000.0,0.0,xtrn
2013-09-02,9000.0,9000.0,8040.0,9000.0,0.0,xtrn
2013-09-03,8900.0,9000.0,7800.0,8000.0,2.0,xtrn
2013-09-04,8900.0,8900.0,7900.0,8200.0,0.0,xtrn
2013-09-05,7900.0,8800.0,7900.0,8100.0,0.0,xtrn
2013-09-06,8000.0,8000.0,7000.0,7960.0,1.0,xtrn
2013-09-09,8760.0,8760.0,7800.0,8200.0,1.0,xtrn
2013-09-10,8400.0,9000.0,8380.0,8380.0,0.0,xtrn
2013-09-11,8800.0,8800.0,8020.0,8020.0,0.0,xtrn
2013-09-12,8020.0,8080.0,8000.0,8020.0,0.0,xtrn
2013-09-13,8000.0,8080.0,7800.0,8000.0,1.0,xtrn
2013-09-16,8000.0,8000.0,7800.0,8000.0,0.0,xtrn
2013-09-17,8000.0,8000.0,7900.0,8000.0,0.0,xtrn
2013-09-18,8000.0,8000.0,7900.0,7900.0,0.0,xtrn
2013-09-19,8000.0,8000.0,7900.0,7900.0,0.0,xtrn
2013-09-20,7020.0,8600.0,7020.0,8600.0,0.0,xtrn
2013-09-23,8600.0,8600.0,7800.0,8600.0,0.0,xtrn
2013-09-24,8700.0,9400.0,8000.0,9200.0,3.0,xtrn
2013-09-25,9200.0,9400.0,8400.0,8400.0,2.0,xtrn
2013-09-26,9000.0,9000.0,8000.0,8760.0,0.0,xtrn
2013-09-27,8900.0,8900.0,8000.0,8900.0,1.0,xtrn
2013-09-30,8600.0,9000.0,8400.0,8400.0,0.0,xtrn
2013-10-01,8600.0,9000.0,8600.0,9000.0,0.0,xtrn
2013-10-02,8200.0,9000.0,7400.0,7400.0,0.0,xtrn
