Date,Open,High,Low,Close,Volume,symbol
2015-03-10,0.03,0.03,0.0288,0.0288,0.0,aphd
2015-03-11,0.03,0.03,0.0288,0.0288,0.0,aphd
2015-03-12,0.03,0.03,0.0288,0.0288,0.0,aphd
2015-03-13,0.03,0.03,0.0288,0.0288,0.0,aphd
2015-03-16,0.03,0.03,0.0288,0.0288,0.0,aphd
2015-03-17,0.03,0.03,0.0288,0.0288,0.0,aphd
2015-03-18,0.03,0.03,0.0288,0.0288,0.0,aphd
2015-03-19,0.03,0.03,0.0288,0.0288,0.0,aphd
2015-03-20,0.01,0.01,0.01,0.01,21000.0,aphd
2015-03-23,0.01,0.01,0.01,0.01,0.0,aphd
2015-03-24,0.01,0.01,0.01,0.01,0.0,aphd
2015-03-25,0.0032,0.0032,0.0032,0.0032,103.0,aphd
2015-03-26,0.0032,0.0032,0.0032,0.0032,0.0,aphd
2015-03-27,0.0032,0.0032,0.0032,0.0032,0.0,aphd
2015-03-30,0.0032,0.0032,0.0032,0.0032,0.0,aphd
2015-03-31,0.0032,0.0032,0.0032,0.0032,0.0,aphd
2015-04-01,0.0032,0.0032,0.0032,0.0032,0.0,aphd
2015-04-02,0.0032,0.0032,0.0032,0.0032,0.0,aphd
2015-04-03,0.0032,0.0032,0.0032,0.0032,0.0,aphd
2015-04-06,0.0032,0.0032,0.0032,0.0032,0.0,aphd
2015-04-07,0.0032,0.0032,0.0032,0.0032,0.0,aphd
2015-04-08,0.0032,0.0032,0.0032,0.0032,0.0,aphd
2015-04-09,0.0065,0.0065,0.0065,0.0065,2500.0,aphd
2015-04-10,0.0065,0.0065,0.0065,0.0065,0.0,aphd
2015-04-13,0.0065,0.0065,0.0065,0.0065,0.0,aphd
2015-04-14,0.0065,0.0065,0.0065,0.0065,0.0,aphd
2015-04-15,0.02,0.02,0.02,0.02,21500.0,aphd
2015-04-16,0.01,0.01,0.0096,0.0096,211650.0,aphd
2015-04-17,0.01,0.01,0.01,0.01,44468.0,aphd
2015-04-20,0.01,0.01,0.01,0.01,0.0,aphd
2015-04-21,0.01,0.01,0.0096,0.01,322850.0,aphd
2015-04-22,0.02,0.02,0.01,0.01,18661.0,aphd
2015-04-23,0.02,0.02,0.0096,0.0096,175835.0,aphd
2015-04-24,0.01,0.01,0.01,0.01,1497.0,aphd
2015-04-27,0.01,0.01,0.01,0.01,0.0,aphd
2015-04-28,0.01,0.01,0.01,0.01,0.0,aphd
2015-04-29,0.01,0.01,0.01,0.01,109300.0,aphd
2015-04-30,0.01,0.01,0.01,0.01,0.0,aphd
2015-05-01,0.0065,0.0065,0.0065,0.0065,10051.0,aphd
2015-05-04,0.0065,0.0065,0.0065,0.0065,0.0,aphd
2015-05-05,0.0065,0.0065,0.0065,0.0065,0.0,aphd
2015-05-06,0.0065,0.0065,0.0065,0.0065,0.0,aphd
2015-05-07,0.0065,0.0065,0.0065,0.0065,0.0,aphd
2015-05-08,0.006999999999999999,0.0071,0.006999999999999999,0.0071,7710.0,aphd
2015-05-11,0.006999999999999999,0.0071,0.006999999999999999,0.0071,0.0,aphd
2015-05-12,0.006999999999999999,0.0071,0.006999999999999999,0.0071,0.0,aphd
2015-05-13,0.0065,0.0065,0.0065,0.0065,250.0,aphd
2015-05-14,0.0065,0.0065,0.0065,0.0065,0.0,aphd
2015-05-15,0.0065,0.0065,0.0065,0.0065,0.0,aphd
2015-05-18,0.0065,0.0065,0.0065,0.0065,0.0,aphd
2015-05-19,0.0065,0.0065,0.0065,0.0065,0.0,aphd
2015-05-20,0.008,0.008,0.008,0.008,5000.0,aphd
2015-05-21,0.008,0.008,0.008,0.008,0.0,aphd
