Date,Open,High,Low,Close,Volume,symbol
2008-09-12,0.05,0.05,0.05,0.05,11337.0,cbyi
2008-09-15,0.05,0.05,0.05,0.05,0.0,cbyi
2008-09-16,0.05,0.05,0.05,0.05,0.0,cbyi
2008-09-17,0.05,0.05,0.05,0.05,69300.0,cbyi
2008-09-18,0.05,0.05,0.05,0.05,4036.0,cbyi
2008-09-19,0.45,0.45,0.05,0.05,127117.0,cbyi
2008-09-22,0.05,0.05,0.05,0.05,69070.0,cbyi
2008-09-23,0.05,0.05,0.05,0.05,92490.0,cbyi
2008-09-24,0.05,0.05,0.05,0.05,21700.0,cbyi
2008-09-25,0.05,0.05,0.05,0.05,6910.0,cbyi
2008-09-26,0.05,0.05,0.05,0.05,108650.0,cbyi
2008-09-29,0.05,0.05,0.05,0.05,0.0,cbyi
2008-09-30,0.05,0.05,0.05,0.05,122560.0,cbyi
2008-10-01,0.05,0.05,0.05,0.05,1.0,cbyi
2008-10-02,0.05,0.05,0.05,0.05,0.0,cbyi
2008-10-03,0.05,0.05,0.05,0.05,0.0,cbyi
2008-10-06,0.05,0.05,0.05,0.05,420.0,cbyi
2008-10-07,0.05,0.05,0.05,0.05,0.0,cbyi
2008-10-08,0.05,0.05,0.05,0.05,2182.0,cbyi
2008-10-09,0.05,0.05,0.05,0.05,800.0,cbyi
2008-10-10,0.05,0.05,0.05,0.05,40.0,cbyi
2008-10-13,0.05,0.05,0.05,0.05,0.0,cbyi
2008-10-14,0.05,0.05,0.05,0.05,46.0,cbyi
2008-10-15,0.05,0.05,0.05,0.05,0.0,cbyi
2008-10-16,0.05,0.05,0.05,0.05,18829.0,cbyi
2008-10-17,0.05,0.05,0.05,0.05,14480.0,cbyi
2008-10-20,0.05,0.05,0.05,0.05,8040.0,cbyi
2008-10-21,0.05,0.05,0.05,0.05,8040.0,cbyi
2008-10-22,0.05,0.05,0.05,0.05,0.0,cbyi
2008-10-23,0.05,0.05,0.05,0.05,0.0,cbyi
2008-10-24,0.05,0.05,0.05,0.05,4709.0,cbyi
2008-10-27,0.05,0.05,0.05,0.05,0.0,cbyi
2008-10-28,0.05,0.05,0.05,0.05,0.0,cbyi
2008-10-29,0.05,0.05,0.05,0.05,71299.0,cbyi
2008-10-30,0.05,0.05,0.05,0.05,64918.0,cbyi
2008-10-31,0.05,0.05,0.05,0.05,110964.0,cbyi
2008-11-03,0.05,0.05,0.05,0.05,12597.0,cbyi
2008-11-04,0.05,0.05,0.05,0.05,7010.0,cbyi
2008-11-05,0.05,0.05,0.05,0.05,12600.0,cbyi
2008-11-06,0.05,0.05,0.05,0.05,601953.0,cbyi
2008-11-07,0.05,0.05,0.05,0.05,296096.0,cbyi
