Date,Open,High,Low,Close,Volume,symbol
2011-04-29,0.15,0.15,0.15,0.15,0.0,owcp
2011-05-02,0.15,0.15,0.15,0.15,0.0,owcp
2011-05-03,0.15,0.15,0.15,0.15,0.0,owcp
2011-05-04,0.15,0.15,0.15,0.15,0.0,owcp
2011-05-05,0.15,0.15,0.15,0.15,0.0,owcp
2011-05-06,0.15,0.15,0.15,0.15,0.0,owcp
2011-05-09,0.15,0.15,0.15,0.15,0.0,owcp
2011-05-10,0.15,0.15,0.15,0.15,570.0,owcp
2011-05-11,0.15,0.15,0.15,0.15,0.0,owcp
2011-05-12,0.15,0.15,0.15,0.15,0.0,owcp
2011-05-13,0.15,0.15,0.15,0.15,0.0,owcp
2011-05-16,0.15,0.15,0.15,0.15,0.0,owcp
2011-05-17,0.27,0.27,0.27,0.27,5.0,owcp
2011-05-18,0.27,0.27,0.27,0.27,0.0,owcp
2011-05-19,0.27,0.27,0.27,0.27,0.0,owcp
2011-05-20,0.27,0.27,0.27,0.27,0.0,owcp
2011-05-23,0.27,0.27,0.27,0.27,0.0,owcp
2011-05-24,0.27,0.27,0.27,0.27,0.0,owcp
2011-05-25,0.27,0.27,0.27,0.27,0.0,owcp
2011-05-26,0.27,0.27,0.27,0.27,0.0,owcp
2011-05-27,0.27,0.27,0.27,0.27,0.0,owcp
2011-05-30,0.27,0.27,0.27,0.27,0.0,owcp
2011-05-31,0.27,0.27,0.27,0.27,0.0,owcp
2011-06-01,0.27,0.27,0.27,0.27,0.0,owcp
2011-06-02,0.27,0.27,0.27,0.27,0.0,owcp
2011-06-03,0.27,0.27,0.27,0.27,0.0,owcp
2011-06-06,0.27,0.27,0.27,0.27,0.0,owcp
2011-06-07,0.27,0.27,0.27,0.27,0.0,owcp
2011-06-08,0.27,0.27,0.27,0.27,0.0,owcp
2011-06-09,0.27,0.27,0.27,0.27,0.0,owcp
2011-06-10,0.27,0.27,0.27,0.27,0.0,owcp
2011-06-13,0.27,0.27,0.27,0.27,0.0,owcp
2011-06-14,0.27,0.27,0.27,0.27,0.0,owcp
2011-06-15,0.27,0.27,0.27,0.27,0.0,owcp
2011-06-16,0.27,0.27,0.27,0.27,0.0,owcp
2011-06-17,0.27,0.27,0.27,0.27,0.0,owcp
2011-06-20,0.15,0.2,0.15,0.2,578.0,owcp
2011-06-21,0.27,0.27,0.27,0.27,50.0,owcp
2011-06-22,0.27,0.27,0.27,0.27,0.0,owcp
2011-06-23,0.2,0.2,0.13,0.13,250.0,owcp
2011-06-24,0.15,0.15,0.13,0.13,250.0,owcp
2011-06-27,0.15,0.15,0.15,0.15,728.0,owcp
2011-06-28,0.2,0.29,0.2,0.29,812.0,owcp
2011-06-29,0.2,0.29,0.2,0.29,0.0,owcp
2011-06-30,0.29,0.29,0.29,0.29,550.0,owcp
2011-07-01,0.2,0.2,0.2,0.2,595.0,owcp
2011-07-04,0.2,0.2,0.2,0.2,0.0,owcp
2011-07-05,0.2,0.2,0.2,0.2,0.0,owcp
2011-07-06,0.2,0.2,0.2,0.2,50.0,owcp
2011-07-07,0.2,0.2,0.2,0.2,0.0,owcp
2011-07-08,0.2,0.2,0.2,0.2,0.0,owcp
2011-07-11,0.2,0.2,0.2,0.2,0.0,owcp
2011-07-12,0.2,0.2,0.2,0.2,0.0,owcp
2011-07-13,0.2,0.2,0.2,0.2,125.0,owcp
2011-07-14,0.2,0.2,0.2,0.2,0.0,owcp
2011-07-15,0.2,0.2,0.2,0.2,0.0,owcp
2011-07-18,0.2,0.2,0.2,0.2,50.0,owcp
2011-07-19,0.2,0.2,0.2,0.2,0.0,owcp
2011-07-20,0.2,0.2,0.2,0.2,0.0,owcp
2011-07-21,0.2,0.2,0.2,0.2,0.0,owcp
2011-07-22,0.2,0.2,0.2,0.2,0.0,owcp
2011-07-25,0.2,0.2,0.2,0.2,0.0,owcp
2011-07-26,0.27,0.9,0.27,0.85,23217.0,owcp
2011-07-27,0.85,0.85,0.45,0.47,4587.0,owcp
2011-07-28,0.47,0.6,0.46,0.59,2031.0,owcp
2011-07-29,0.35,0.58,0.35,0.58,94.0,owcp
2011-08-01,0.35,0.58,0.35,0.58,3552.0,owcp
2011-08-02,0.35,0.58,0.35,0.58,0.0,owcp
2011-08-03,0.58,1.5,0.58,1.5,32134.0,owcp
2011-08-04,1.0,4.7,1.0,1.6,86146.0,owcp
2011-08-05,1.3,1.4,0.76,0.89,17175.0,owcp
2011-08-08,1.0,1.28,0.76,0.79,14467.0,owcp
2011-08-09,0.79,0.99,0.79,0.99,3523.0,owcp
2011-08-10,0.9,0.9,0.5,0.51,1275.0,owcp
2011-08-11,0.5,0.79,0.5,0.79,6300.0,owcp
2011-08-12,0.55,0.9,0.55,0.79,2657.0,owcp
2011-08-15,0.79,0.79,0.79,0.79,44.0,owcp
2011-08-16,0.79,0.85,0.55,0.55,2560.0,owcp
2011-08-17,0.55,0.85,0.55,0.85,2494.0,owcp
2011-08-18,0.85,0.85,0.55,0.8,1685.0,owcp
2011-08-19,0.55,0.55,0.55,0.55,60.0,owcp
2011-08-22,0.55,0.55,0.51,0.51,2959.0,owcp
2011-08-23,0.55,0.55,0.51,0.51,0.0,owcp
2011-08-24,0.8,0.8,0.8,0.8,55.0,owcp
2011-08-25,0.51,0.8,0.51,0.8,118.0,owcp
2011-08-26,0.8,0.8,0.8,0.8,100.0,owcp
2011-08-29,0.8,0.8,0.8,0.8,0.0,owcp
2011-08-30,0.55,0.55,0.5,0.5,2520.0,owcp
2011-08-31,0.79,0.79,0.79,0.79,15.0,owcp
2011-09-01,0.79,0.79,0.79,0.79,300.0,owcp
2011-09-02,0.7,0.78,0.55,0.55,1020.0,owcp
2011-09-05,0.7,0.78,0.55,0.55,0.0,owcp
2011-09-06,0.77,0.77,0.61,0.61,930.0,owcp
2011-09-07,0.77,0.77,0.77,0.77,15.0,owcp
2011-09-08,0.62,0.77,0.61,0.77,6640.0,owcp
2011-09-09,0.62,0.77,0.61,0.77,0.0,owcp
2011-09-12,0.62,0.77,0.61,0.77,0.0,owcp
2011-09-13,0.62,0.77,0.61,0.77,0.0,owcp
2011-09-14,0.62,0.77,0.61,0.77,0.0,owcp
2011-09-15,0.54,0.54,0.54,0.54,588.0,owcp
2011-09-16,0.43,0.65,0.43,0.65,325.0,owcp
2011-09-19,0.75,0.75,0.75,0.75,15.0,owcp
2011-09-20,0.75,0.75,0.75,0.75,0.0,owcp
2011-09-21,0.75,0.75,0.75,0.75,0.0,owcp
2011-09-22,0.75,0.75,0.75,0.75,0.0,owcp
2011-09-23,0.75,0.75,0.75,0.75,0.0,owcp
2011-09-26,0.75,0.75,0.75,0.75,0.0,owcp
2011-09-27,0.43,0.43,0.43,0.43,59.0,owcp
2011-09-28,0.74,0.74,0.74,0.74,10.0,owcp
2011-09-29,0.43,0.65,0.43,0.65,620.0,owcp
2011-09-30,0.43,0.65,0.43,0.65,0.0,owcp
2011-10-03,0.69,0.69,0.69,0.69,10.0,owcp
2011-10-04,0.69,0.69,0.69,0.69,0.0,owcp
2011-10-05,0.43,0.68,0.43,0.68,105.0,owcp
2011-10-06,0.43,0.68,0.43,0.68,0.0,owcp
2011-10-07,0.43,0.43,0.35,0.35,730.0,owcp
2011-10-10,0.5,0.5,0.5,0.5,15.0,owcp
2011-10-11,0.5,0.5,0.5,0.5,0.0,owcp
2011-10-12,0.5,0.5,0.5,0.5,0.0,owcp
2011-10-13,0.5,0.5,0.5,0.5,0.0,owcp
2011-10-14,0.5,0.5,0.5,0.5,0.0,owcp
2011-10-17,0.5,0.5,0.5,0.5,0.0,owcp
2011-10-18,0.5,0.5,0.5,0.5,0.0,owcp
2011-10-19,0.5,0.5,0.5,0.5,0.0,owcp
2011-10-20,0.5,0.5,0.5,0.5,0.0,owcp
2011-10-21,0.5,0.5,0.5,0.5,0.0,owcp
2011-10-24,0.5,0.5,0.5,0.5,0.0,owcp
2011-10-25,0.35,0.35,0.35,0.35,295.0,owcp
2011-10-26,0.5,0.5,0.4,0.5,1405.0,owcp
2011-10-27,0.5,0.5,0.4,0.5,0.0,owcp
2011-10-28,0.5,0.5,0.4,0.5,0.0,owcp
2011-10-31,0.5,0.5,0.4,0.5,0.0,owcp
2011-11-01,0.5,0.5,0.4,0.5,0.0,owcp
2011-11-02,0.35,0.35,0.35,0.35,50.0,owcp
2011-11-03,0.45,0.45,0.45,0.45,90.0,owcp
2011-11-04,0.49,0.49,0.49,0.49,15.0,owcp
2011-11-07,0.49,0.49,0.49,0.49,600.0,owcp
2011-11-08,0.49,0.49,0.49,0.49,0.0,owcp
2011-11-09,0.49,0.49,0.49,0.49,0.0,owcp
2011-11-10,0.49,0.49,0.49,0.49,0.0,owcp
2011-11-11,0.49,0.49,0.49,0.49,0.0,owcp
2011-11-14,0.49,0.49,0.49,0.49,0.0,owcp
2011-11-15,0.3,0.3,0.3,0.3,45.0,owcp
2011-11-16,0.3,0.3,0.3,0.3,0.0,owcp
2011-11-17,0.45,0.45,0.45,0.45,10.0,owcp
2011-11-18,0.45,0.45,0.45,0.45,0.0,owcp
2011-11-21,0.3,0.32,0.26,0.32,530.0,owcp
2011-11-22,0.3,0.32,0.26,0.32,0.0,owcp
2011-11-23,0.29,0.29,0.26,0.26,150.0,owcp
2011-11-24,0.29,0.29,0.26,0.26,0.0,owcp
2011-11-25,0.29,0.29,0.26,0.26,0.0,owcp
2011-11-28,0.32,0.32,0.32,0.32,50.0,owcp
2011-11-29,0.32,0.32,0.32,0.32,0.0,owcp
2011-11-30,0.32,0.32,0.32,0.32,0.0,owcp
2011-12-01,0.32,0.32,0.32,0.32,0.0,owcp
2011-12-02,0.32,0.32,0.32,0.32,0.0,owcp
2011-12-05,0.32,0.32,0.32,0.32,0.0,owcp
2011-12-06,0.32,0.32,0.32,0.32,0.0,owcp
2011-12-07,0.32,0.32,0.32,0.32,0.0,owcp
2011-12-08,0.32,0.32,0.32,0.32,0.0,owcp
2011-12-09,0.26,0.26,0.26,0.26,7.0,owcp
2011-12-12,0.26,0.26,0.26,0.26,0.0,owcp
2011-12-13,0.26,0.26,0.26,0.26,13.0,owcp
2011-12-14,0.2,0.2,0.2,0.2,320.0,owcp
2011-12-15,0.2,0.2,0.2,0.2,20.0,owcp
2011-12-16,0.2,0.2,0.2,0.2,1551.0,owcp
2011-12-19,0.2,0.2,0.2,0.2,0.0,owcp
2011-12-20,0.2,0.2,0.2,0.2,0.0,owcp
2011-12-21,0.32,0.32,0.32,0.32,50.0,owcp
2011-12-22,0.32,0.32,0.32,0.32,0.0,owcp
2011-12-23,0.32,0.32,0.32,0.32,0.0,owcp
2011-12-26,0.32,0.32,0.32,0.32,0.0,owcp
2011-12-27,0.2,0.2,0.2,0.2,234.0,owcp
2011-12-28,0.2,0.2,0.2,0.2,0.0,owcp
2011-12-29,0.2,0.2,0.2,0.2,0.0,owcp
2011-12-30,0.2,0.2,0.2,0.2,0.0,owcp
2012-01-02,0.2,0.2,0.2,0.2,0.0,owcp
2012-01-03,0.2,0.2,0.2,0.2,0.0,owcp
2012-01-04,0.2,0.2,0.2,0.2,0.0,owcp
2012-01-05,0.2,0.2,0.2,0.2,0.0,owcp
2012-01-06,0.2,0.2,0.2,0.2,0.0,owcp
2012-01-09,0.2,0.2,0.2,0.2,0.0,owcp
2012-01-10,0.2,0.2,0.2,0.2,0.0,owcp
2012-01-11,0.2,0.2,0.2,0.2,0.0,owcp
2012-01-12,0.2,0.2,0.2,0.2,0.0,owcp
2012-01-13,0.32,0.32,0.32,0.32,25.0,owcp
2012-01-16,0.32,0.32,0.32,0.32,0.0,owcp
2012-01-17,0.32,0.32,0.32,0.32,0.0,owcp
2012-01-18,0.32,0.32,0.32,0.32,0.0,owcp
2012-01-19,0.32,0.32,0.32,0.32,0.0,owcp
2012-01-20,0.32,0.32,0.32,0.32,0.0,owcp
2012-01-23,0.32,0.32,0.32,0.32,0.0,owcp
2012-01-24,0.32,0.32,0.32,0.32,0.0,owcp
2012-01-25,0.32,0.32,0.32,0.32,0.0,owcp
2012-01-26,0.32,0.32,0.32,0.32,0.0,owcp
2012-01-27,0.32,0.32,0.32,0.32,0.0,owcp
2012-01-30,0.15,0.15,0.13,0.13,5844.0,owcp
2012-01-31,0.15,0.15,0.13,0.13,0.0,owcp
2012-02-01,0.15,0.15,0.13,0.13,0.0,owcp
2012-02-02,0.15,0.15,0.13,0.13,0.0,owcp
2012-02-03,0.15,0.15,0.13,0.13,0.0,owcp
2012-02-06,0.35,0.35,0.35,0.35,10.0,owcp
2012-02-07,0.35,0.35,0.35,0.35,450.0,owcp
2012-02-08,0.35,0.35,0.35,0.35,0.0,owcp
2012-02-09,0.35,0.35,0.35,0.35,0.0,owcp
2012-02-10,0.35,0.35,0.35,0.35,0.0,owcp
2012-02-13,0.35,0.35,0.35,0.35,0.0,owcp
2012-02-14,0.35,0.35,0.35,0.35,0.0,owcp
2012-02-15,0.35,0.35,0.35,0.35,0.0,owcp
2012-02-16,0.35,0.35,0.35,0.35,0.0,owcp
2012-02-17,0.35,0.35,0.35,0.35,0.0,owcp
2012-02-20,0.35,0.35,0.35,0.35,0.0,owcp
2012-02-21,0.35,0.35,0.35,0.35,0.0,owcp
2012-02-22,0.35,0.35,0.35,0.35,0.0,owcp
2012-02-23,0.35,0.35,0.35,0.35,0.0,owcp
2012-02-24,0.13,0.35,0.13,0.35,75.0,owcp
2012-02-27,0.13,0.35,0.13,0.35,0.0,owcp
2012-02-28,0.13,0.35,0.13,0.35,0.0,owcp
2012-02-29,0.13,0.35,0.13,0.35,0.0,owcp
2012-03-01,0.13,0.35,0.13,0.35,0.0,owcp
2012-03-02,0.13,0.35,0.13,0.35,0.0,owcp
2012-03-05,0.13,0.35,0.13,0.35,0.0,owcp
2012-03-06,0.13,0.35,0.13,0.35,0.0,owcp
2012-03-07,0.13,0.35,0.13,0.35,0.0,owcp
2012-03-08,0.13,0.35,0.13,0.35,0.0,owcp
2012-03-09,0.35,0.35,0.35,0.35,50.0,owcp
2012-03-12,0.35,0.35,0.35,0.35,0.0,owcp
2012-03-13,0.35,0.35,0.35,0.35,100.0,owcp
2012-03-14,0.35,0.35,0.35,0.35,0.0,owcp
2012-03-15,0.35,0.35,0.35,0.35,0.0,owcp
2012-03-16,0.35,0.35,0.35,0.35,0.0,owcp
2012-03-19,0.35,0.35,0.35,0.35,0.0,owcp
2012-03-20,0.35,0.35,0.35,0.35,0.0,owcp
2012-03-21,0.35,0.35,0.35,0.35,0.0,owcp
2012-03-22,0.35,0.35,0.35,0.35,0.0,owcp
2012-03-23,0.35,0.35,0.35,0.35,0.0,owcp
2012-03-26,0.35,0.35,0.35,0.35,0.0,owcp
2012-03-27,0.35,0.35,0.35,0.35,0.0,owcp
2012-03-28,0.35,0.35,0.35,0.35,0.0,owcp
2012-03-29,0.35,0.35,0.35,0.35,0.0,owcp
