Date,Open,High,Low,Close,Volume,symbol
2016-09-30,0.0019,0.0023,0.0019,0.0023,1290350.0,sfrx
2016-10-03,0.0019,0.0023,0.0019,0.0023,0.0,sfrx
2016-10-04,0.0019,0.0019,0.0017,0.0017,536000.0,sfrx
2016-10-05,0.0019,0.0019,0.0018,0.0019,1938436.0,sfrx
2016-10-06,0.0021,0.0024,0.0014,0.0024,2025273.0,sfrx
2016-10-07,0.002,0.002,0.002,0.002,25291.0,sfrx
2016-10-10,0.0014,0.002,0.0014,0.0019,493365.0,sfrx
2016-10-11,0.0014,0.002,0.0014,0.0019,0.0,sfrx
2016-10-12,0.0016,0.0017,0.0015,0.0015,8488411.0,sfrx
2016-10-13,0.0015,0.0019,0.0015,0.0019,115000.0,sfrx
2016-10-14,0.0018,0.0018,0.0018,0.0018,110000.0,sfrx
2016-10-17,0.0017,0.0019,0.0017,0.0017,674190.0,sfrx
2016-10-18,0.0019,0.0019,0.0017,0.0017,735000.0,sfrx
2016-10-19,0.0015,0.0019,0.0015,0.0015,210440.0,sfrx
2016-10-20,0.0018,0.0019,0.0018,0.0019,536315.0,sfrx
2016-10-21,0.0017,0.0017,0.0017,0.0017,510000.0,sfrx
2016-10-24,0.0016,0.0016,0.0014,0.0015,2656900.0,sfrx
2016-10-25,0.0017,0.0017,0.0017,0.0017,10000.0,sfrx
2016-10-26,0.0014,0.0017,0.0012,0.0013,4063330.0,sfrx
2016-10-27,0.0013,0.0015,0.0013,0.0015,191000.0,sfrx
2016-10-28,0.0015,0.0015,0.0013,0.0013,1265879.0,sfrx
2016-10-31,0.0017,0.0017,0.0015,0.0016,200000.0,sfrx
2016-11-01,0.0013,0.0016,0.0013,0.0016,3126500.0,sfrx
2016-11-02,0.0016,0.0016,0.0015,0.0016,132000.0,sfrx
2016-11-03,0.0013,0.0016,0.0013,0.0016,10550.0,sfrx
2016-11-04,0.0016,0.0016,0.0013,0.0016,345706.0,sfrx
2016-11-07,0.0016,0.0016,0.0013,0.0016,0.0,sfrx
2016-11-08,0.001,0.0016,0.001,0.0016,131363.0,sfrx
2016-11-09,0.0013,0.0013,0.0012,0.0012,3412832.0,sfrx
2016-11-10,0.0016,0.0016,0.0012,0.0012,2325000.0,sfrx
2016-11-11,0.0014,0.0014,0.0011,0.0014,265000.0,sfrx
2016-11-14,0.0015,0.0016,0.0012,0.0012,595000.0,sfrx
2016-11-15,0.0013,0.0014,0.0013,0.0014,151500.0,sfrx
2016-11-16,0.0012,0.0012,0.0012,0.0012,120094.0,sfrx
2016-11-17,0.0012,0.0015,0.0012,0.0014,85165.0,sfrx
2016-11-18,0.0012,0.0015,0.0012,0.0014,0.0,sfrx
2016-11-21,0.0014,0.0015,0.0014,0.0015,100000.0,sfrx
2016-11-22,0.0015,0.0016,0.0015,0.0016,2331417.0,sfrx
2016-11-23,0.0013,0.0016,0.0013,0.0016,81256.0,sfrx
2016-11-24,0.0013,0.0016,0.0013,0.0016,0.0,sfrx
2016-11-25,0.0016,0.0016,0.0013,0.0016,1109112.0,sfrx
2016-11-28,0.0016,0.0016,0.0013,0.0013,559875.0,sfrx
2016-11-29,0.0015,0.0016,0.0015,0.0016,20000.0,sfrx
2016-11-30,0.0016,0.0016,0.0013,0.0014,84535.0,sfrx
2016-12-01,0.0013,0.0014,0.0009,0.0014,80000.0,sfrx
2016-12-02,0.0011,0.0014,0.001,0.0014,272000.0,sfrx
2016-12-05,0.0015,0.0016,0.0015,0.0015,40000.0,sfrx
2016-12-06,0.0015,0.0016,0.0015,0.0015,4573277.0,sfrx
2016-12-07,0.0015,0.0016,0.0015,0.0016,2810000.0,sfrx
2016-12-08,0.0015,0.0016,0.0015,0.0016,7640.0,sfrx
2016-12-09,0.0015,0.0016,0.0015,0.0016,0.0,sfrx
2016-12-12,0.0014,0.0015,0.0012,0.0015,120738.0,sfrx
2016-12-13,0.0012,0.0015,0.0012,0.0015,10000.0,sfrx
2016-12-14,0.0014,0.0015,0.0012,0.0014,320000.0,sfrx
2016-12-15,0.0015,0.0016,0.0015,0.0016,195022.0,sfrx
2016-12-16,0.0015,0.0016,0.0011,0.0016,124958.0,sfrx
2016-12-19,0.0012,0.0016,0.0009,0.0009,2407611.0,sfrx
2016-12-20,0.0016,0.0016,0.0012,0.0012,289834.0,sfrx
2016-12-21,0.0014,0.0017,0.0014,0.0017,368900.0,sfrx
2016-12-22,0.0018,0.0018,0.0018,0.0018,11150.0,sfrx
2016-12-23,0.0015,0.0018,0.0015,0.0018,840000.0,sfrx
2016-12-26,0.0015,0.0018,0.0015,0.0018,0.0,sfrx
2016-12-27,0.0015,0.0018,0.0015,0.0018,0.0,sfrx
2016-12-28,0.0016,0.0017,0.0012,0.0015,844476.0,sfrx
2016-12-29,0.0015,0.0017,0.0015,0.0015,365000.0,sfrx
2016-12-30,0.0017,0.0017,0.0016,0.0017,213000.0,sfrx
2017-01-02,0.0017,0.0017,0.0016,0.0017,0.0,sfrx
2017-01-03,0.0016,0.0016,0.0012,0.0015,400000.0,sfrx
2017-01-04,0.0016,0.0016,0.0016,0.0016,10000.0,sfrx
2017-01-05,0.0014,0.0015,0.0013,0.0014,4341070.0,sfrx
2017-01-06,0.0016,0.0016,0.0015,0.0016,2396612.0,sfrx
2017-01-09,0.0015,0.0016,0.0012,0.0016,147306.0,sfrx
